variant_id,gene,ClinVar_label,review_status,review_score,mechanism_class,inheritance_model,variant_consequence,global_AF,popmax_AF,effective_AF,allele_count,evaluability_tier,MCAF_strict,MCAF_hard,MCAF_permissive,ClinGen_validity_gene_level,variant_source,af_bin,vital_route_main,gene_actionable
VCV003000119,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,4.105124015796517e-06,1.6558484567492383e-05,1.6558484567492383e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000942279,CASQ2,P,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,2.052578860079804e-06,1.655958137378287e-05,1.655958137378287e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000583099,TRDN,P,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,2.239026530971708e-06,1.8289560318969934e-05,1.8289560318969934e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000517279,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,4.7902486960258726e-06,2.519018590357197e-05,2.519018590357197e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_POPMAX,True
VCV004077704,TRDN,LP,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,6.843811893723814e-07,1.160227404571296e-05,1.160227404571296e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000405265,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.846370191451896e-07,1.1593396401409756e-05,1.1593396401409756e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000924596,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,6.843886834962407e-07,1.657000828500414e-05,1.657000828500414e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV001367739,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,2.05254796462502e-06,2.236035955458164e-05,2.236035955458164e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000403974,KCNJ2,P,"criteria provided, single submitter",1,GoF_DN,autosomal_dominant,LOF,4.104292816666712e-06,1.6557387906483872e-05,1.6557387906483872e-05,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-5-1e-4,VITAL_OK,True
VCV001805845,RYR2,P,"criteria provided, multiple submitters, no conflicts",2,GoF_DN,autosomal_dominant,missense,2.0529075329389014e-06,1.656781205474005e-05,1.656781205474005e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,VITAL_OK,True
VCV002732852,TRDN,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,3.6582867511487022e-06,2.22727070248118e-05,2.22727070248118e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000418270,KCNE1,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,missense,6.879216099567022e-07,1.1603620329542817e-05,1.1603620329542817e-05,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000649240,RYR2,LP,"criteria provided, multiple submitters, no conflicts",2,GoF_DN,autosomal_dominant,missense,7.100769865468815e-07,1.27890321260487e-05,1.27890321260487e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,VITAL_OK,True
VCV000817280,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,6.848423835254316e-07,1.1602543277486424e-05,1.1602543277486424e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV003575248,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,6.955567832684809e-06,2.285818780287099e-05,2.285818780287099e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000488729,SCN5A,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,4.791376617260729e-06,1.8777932174108987e-05,1.8777932174108987e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000547164,KCNE1,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.0952014842170511e-06,1.5943369152769364e-05,1.5943369152769364e-05,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV002773478,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,6.8510794560791e-07,1.160631383472609e-05,1.160631383472609e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV001477795,KCNJ2,LP,"criteria provided, single submitter",1,GoF_DN,autosomal_dominant,missense,4.104309661955375e-06,1.15931275939623e-05,1.15931275939623e-05,1.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-5-1e-4,VITAL_OK,True
VCV000915308,TRDN,P,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,2.055515358810761e-06,1.6596408537192552e-05,1.6596408537192552e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000404190,RYR2,LP,"criteria provided, multiple submitters, no conflicts",2,GoF_DN,autosomal_dominant,missense,2.0524243921061023e-06,1.15931275939623e-05,1.15931275939623e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,VITAL_OK,True
VCV001746831,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,7.006952298070145e-07,1.168688497767805e-05,1.168688497767805e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000408869,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,1.372949328559131e-06,1.162385214460072e-05,1.162385214460072e-05,1.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-5-1e-4,CHECK_MODEL,True
VCV000430060,KCNE1,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,2.628017292353784e-06,3.923091710114907e-06,3.923091710114907e-06,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV001208780,ANK2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,3.420660515862971e-06,3.420660515862971e-06,3.420660515862971e-06,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV000857501,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.4431722079668878e-06,1.8602055527135749e-06,1.8602055527135749e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV001068919,KCNQ1,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.3687567582364937e-06,1.7986646713479913e-06,1.7986646713479913e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV000519280,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,8.697558073595258e-07,1.1272305073664514e-06,1.1272305073664514e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV002104041,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.846370191451896e-07,8.996883479562679e-07,8.996883479562679e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001787905,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001306529,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV003645049,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000864600,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000532312,TRDN,P,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001074305,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,7.97089897247866e-06,7.97089897247866e-06,7.97089897247866e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV003592999,TRDN,LP,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,4.12401745284186e-06,5.414810589925564e-06,5.414810589925564e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV002861576,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,4.113674539782661e-06,5.403010557482629e-06,5.403010557482629e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV000917819,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,3.604154292403596e-06,4.655415458586356e-06,4.655415458586356e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV000519537,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,2.0543273721318167e-06,2.6979242171073577e-06,2.6979242171073577e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV000837649,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,1.404040829507322e-06,1.8277793212358715e-06,1.8277793212358715e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV004537402,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,1.3735848641936646e-06,1.802292155162936e-06,1.802292155162936e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV003385945,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.3683877792024215e-06,1.7988749835852655e-06,1.7988749835852655e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV002988469,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,LOF,1.3685694343702527e-06,1.7988458604959058e-06,1.7988458604959058e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV000656121,KCNQ1,P,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,1.3692440403653143e-06,1.798784381514972e-06,1.798784381514972e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV000523933,KCNQ1,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,1.0542451288603822e-06,1.1995470510335298e-06,1.1995470510335298e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
VCV003076027,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,8.761063032344092e-07,1.1032048099729716e-06,1.1032048099729716e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,VITAL_OK,True
VCV000449221,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,8.033277046838826e-07,9.895679744137304e-07,9.895679744137304e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001332487,SCN5A,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.857957974433533e-07,9.016856110813556e-07,9.016856110813556e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV000858435,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,6.85348348858758e-07,9.000819074535783e-07,9.000819074535783e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000411734,CACNA1C,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,missense,6.845132973553145e-07,8.998033029979646e-07,8.998033029979646e-07,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001327132,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,splice_or_intronic,6.843736954126432e-07,8.99647877820621e-07,8.99647877820621e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV003629463,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.843924306197174e-07,8.99566948471006e-07,8.99566948471006e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001677487,TRDN,LP,"criteria provided, single submitter",1,AR,autosomal_recessive,LOF,6.84147080675992e-07,8.994148407046376e-07,8.994148407046376e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV002009452,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.841161902937595e-07,8.99363071073066e-07,8.99363071073066e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV000570614,ANK2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.841218065194071e-07,8.993468942853699e-07,8.993468942853699e-07,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV001342783,ANK2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.84114318239035e-07,8.993291004910337e-07,8.993291004910337e-07,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000405341,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.840890465030052e-07,8.992999848917603e-07,8.992999848917603e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000418689,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.840675202005138e-07,8.992918975598614e-07,8.992918975598614e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000810745,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.840656484121468e-07,8.992789581313703e-07,8.992789581313703e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000503760,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,6.840478669335365e-07,8.992757233324281e-07,8.992757233324281e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV002428920,SCN5A,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,6.840441235821475e-07,8.992708711776492e-07,8.992708711776492e-07,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV003862980,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV003076068,KCNQ1,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001457672,KCNQ1,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV000635221,KCNQ1,P,no assertion criteria provided,0,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV000405258,KCNQ1,P,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV004727450,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV004528252,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV003720792,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV003644294,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV003376533,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV003076044,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV003076029,KCNH2,LP,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV002584422,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV001382290,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,splice_or_intronic,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV001070517,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000653333,KCNH2,LP,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000638156,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000523705,KCNH2,P,"criteria provided, single submitter",1,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV000418247,KCNH2,P,"criteria provided, multiple submitters, no conflicts",2,HI,autosomal_dominant,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,VITAL_OK,True
VCV001254662,SCN5A,LP,"criteria provided, multiple submitters, no conflicts",2,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001334090,CACNA1C,LP,"criteria provided, single submitter",1,MIXED,mixed_context_dependent,LOF,0.0,0.0,0.0,0.0,Tier1,2.5e-05,0.0001,0.001,moderate_or_disputed_context,empirical_clinvar_gnomad,<1e-6,CHECK_MODEL,True
VCV001455253,CASQ2,LP,"criteria provided, multiple submitters, no conflicts",2,AR,autosomal_recessive,splice_or_intronic,3.47015940524244e-06,4.575293779613589e-06,4.575293779613589e-06,0.0,Tier1,2.5e-05,0.0001,0.001,strong_or_definitive,empirical_clinvar_gnomad,1e-6-1e-5,CHECK_MODEL,True
